Time,Average Thrust
8.832,0.345
8.833,0.381
8.834,0.379
8.835,0.407
8.836,0.486
8.837,0.420
8.838,0.501
8.839,0.479
8.84,0.433
8.841,0.432
8.842,0.425
8.843,0.376
8.844,0.455
8.845,0.498
8.846,0.409
8.847,0.374
8.848,0.398
8.849,0.395
8.85,0.408
8.851,0.428
8.852,0.462
8.853,0.463
8.854,0.402
8.855,0.420
8.856,0.494
8.857,0.412
8.858,0.424
8.859,0.409
8.86,0.394
8.861,0.467
8.862,0.469
8.863,0.379
8.864,0.367
8.865,0.346
8.866,0.306
8.867,0.389
8.868,0.372
8.869,0.304
8.87,0.441
8.871,0.442
8.872,0.397
8.873,0.323
8.874,0.383
8.875,0.456
8.876,0.421
8.877,0.384
8.878,0.396
8.879,0.379
8.88,0.395
8.881,0.354
8.882,0.298
8.883,0.303
8.884,0.311
8.885,0.354
8.886,0.357
8.887,0.385
8.888,0.460
8.889,0.421
8.89,0.420
8.891,0.447
8.892,0.333
8.893,0.421
8.894,0.391
8.895,0.318
8.896,0.435
8.897,0.423
8.898,0.378
8.899,0.352
8.9,0.394
8.901,0.378
8.902,0.392
8.903,0.437
8.904,0.385
8.905,0.385
8.906,0.500
8.907,0.445
8.908,0.358
8.909,0.369
8.91,0.358
8.911,0.467
8.912,0.450
8.913,0.353
8.914,0.395
8.915,0.414
8.916,0.464
8.917,0.398
8.918,0.414
8.919,0.433
8.92,0.471
8.921,0.474
8.922,0.401
8.923,0.378
8.924,0.373
8.925,0.411
8.926,0.484
8.927,0.378
8.928,0.414
8.929,0.406
8.93,0.422
8.931,0.421
8.932,0.392
8.933,0.360
8.934,0.369
8.935,0.437
8.936,0.388
8.937,0.424
8.938,0.304
8.939,0.341
8.94,0.440
8.941,0.384
8.942,0.394
8.943,0.402
8.944,0.331
8.945,0.360
8.946,0.383
8.947,0.321
8.948,0.305
8.949,0.346
8.95,0.410
8.951,0.363
8.952,0.375
8.953,0.443
8.954,0.409
8.955,0.451
8.956,0.454
8.957,0.377
8.958,0.426
8.959,0.463
8.96,0.372
8.961,0.354
8.962,0.345
8.963,0.312
8.964,0.374
8.965,0.410
8.966,0.351
8.967,0.414
8.968,0.487
8.969,0.444
8.97,0.450
8.971,0.433
8.972,0.383
8.973,0.426
8.974,0.420
8.975,0.417
8.976,0.453
8.977,0.408
8.978,0.351
8.979,0.418
8.98,0.435
8.981,0.389
8.982,0.471
8.983,0.392
8.984,0.425
8.985,0.493
8.986,0.406
8.987,0.362
8.988,0.406
8.989,0.398
8.99,0.428
8.991,0.403
8.992,0.333
8.993,0.301
8.994,0.418
8.995,0.310
8.996,0.252
8.997,0.321
8.998,0.303
8.999,0.429
9,0.421
9.001,0.323
9.002,0.338
9.003,0.443
9.004,0.374
9.005,0.402
9.006,0.355
9.007,0.422
9.008,0.461
9.009,0.449
9.01,0.389
9.011,0.367
9.012,0.326
9.013,0.371
9.014,0.393
9.015,0.364
9.016,0.464
9.017,0.403
9.018,0.430
9.019,0.426
9.02,0.438
9.021,0.468
9.022,0.470
9.023,0.380
9.024,0.393
9.025,0.417
9.026,0.349
9.027,0.413
9.028,0.387
9.029,0.339
9.03,0.446
9.031,0.521
9.032,0.465
9.033,0.435
9.034,0.516
9.035,0.535
9.036,0.484
9.037,0.471
9.038,0.421
9.039,0.457
9.04,0.458
9.041,0.379
9.042,0.403
9.043,0.379
9.044,0.356
9.045,0.460
9.046,0.419
9.047,0.380
9.048,0.410
9.049,0.404
9.05,0.403
9.051,0.396
9.052,0.364
9.053,0.343
9.054,0.390
9.055,0.349
9.056,0.334
9.057,0.441
9.058,0.357
9.059,0.286
9.06,0.346
9.061,0.445
9.062,0.384
9.063,0.487
9.064,0.379
9.065,0.444
9.066,0.470
9.067,0.405
9.068,0.347
9.069,0.415
9.07,0.404
9.071,0.421
9.072,0.482
9.073,0.392
9.074,0.374
9.075,0.361
9.076,0.344
9.077,0.363
9.078,0.360
9.079,0.334
9.08,0.420
9.081,0.455
9.082,0.340
9.083,0.313
9.084,0.356
9.085,0.353
9.086,0.370
9.087,0.348
9.088,0.393
9.089,0.339
9.09,0.389
9.091,0.359
9.092,0.255
9.093,0.325
9.094,0.377
9.095,0.380
9.096,0.329
9.097,0.429
9.098,0.465
9.099,0.337
9.1,0.407
9.101,0.422
9.102,0.401
9.103,0.475
9.104,0.424
9.105,0.317
9.106,0.438
9.107,0.351
9.108,0.337
9.109,0.355
9.11,0.374
9.111,0.377
9.112,0.456
9.113,0.340
9.114,0.384
9.115,0.467
9.116,0.392
9.117,0.400
9.118,0.403
9.119,0.328
9.12,0.346
9.121,0.373
9.122,0.355
9.123,0.340
9.124,0.276
9.125,0.301
9.126,0.395
9.127,0.494
9.128,0.443
9.129,0.372
9.13,0.442
9.131,0.483
9.132,0.395
9.133,0.447
9.134,0.422
9.135,0.387
9.136,0.392
9.137,0.364
9.138,0.412
9.139,0.419
9.14,0.434
9.141,0.340
9.142,0.393
9.143,0.456
9.144,0.443
9.145,0.444
9.146,0.464
9.147,0.386
9.148,0.417
9.149,0.413
9.15,0.315
9.151,0.398
9.152,0.421
9.153,0.354
9.154,0.280
9.155,0.361
9.156,0.312
9.157,0.331
9.158,0.369
9.159,0.272
9.16,0.342
9.161,0.361
9.162,0.409
9.163,0.334
9.164,0.316
9.165,0.357
9.166,0.371
9.167,0.345
9.168,0.322
9.169,0.350
9.17,0.314
9.171,0.402
9.172,0.336
9.173,0.306
9.174,0.338
9.175,0.312
9.176,0.344
9.177,0.435
9.178,0.443
9.179,0.367
9.18,0.364
9.181,0.442
9.182,0.458
9.183,0.356
9.184,0.429
9.185,0.397
9.186,0.468
9.187,0.480
9.188,0.332
9.189,0.359
9.19,0.366
9.191,0.385
9.192,0.403
9.193,0.388
9.194,0.398
9.195,0.377
9.196,0.446
9.197,0.476
9.198,0.436
9.199,0.410
9.2,0.368
9.201,0.477
9.202,0.382
9.203,0.386
9.204,0.423
9.205,0.406
9.206,0.376
9.207,0.374
9.208,0.423
9.209,0.488
9.21,0.462
9.211,0.467
9.212,0.420
9.213,0.467
9.214,0.473
9.215,0.362
9.216,0.491
9.217,0.472
9.218,0.420
9.219,0.395
9.22,0.348
9.221,0.411
9.222,0.414
9.223,0.366
9.224,0.355
9.225,0.438
9.226,0.458
9.227,0.440
9.228,0.476
9.229,0.396
9.23,0.429
9.231,0.481
9.232,0.408
9.233,0.374
9.234,0.417
9.235,0.389
9.236,0.425
9.237,0.441
9.238,0.314
9.239,0.371
9.24,0.424
9.241,0.454
9.242,0.481
9.243,0.439
9.244,0.386
9.245,0.465
9.246,0.432
9.247,0.361
9.248,0.342
9.249,0.439
9.25,0.410
9.251,0.444
9.252,0.440
9.253,0.381
9.254,0.429
9.255,0.397
9.256,0.355
9.257,0.378
9.258,0.446
9.259,0.377
9.26,0.343
9.261,0.306
9.262,0.423
9.263,0.343
9.264,0.327
9.265,0.400
9.266,0.356
9.267,0.433
9.268,0.418
9.269,0.345
9.27,0.312
9.271,0.350
9.272,0.382
9.273,0.357
9.274,0.418
9.275,0.425
9.276,0.382
9.277,0.416
9.278,0.403
9.279,0.333
9.28,0.436
9.281,0.478
9.282,0.328
9.283,0.337
9.284,0.358
9.285,0.338
9.286,0.383
9.287,0.353
9.288,0.334
9.289,0.383
9.29,0.426
9.291,0.431
9.292,0.398
9.293,0.350
9.294,0.443
9.295,0.436
9.296,0.446
9.297,0.447
9.298,0.372
9.299,0.347
9.3,0.392
9.301,0.366
9.302,0.364
9.303,0.353
9.304,0.376
9.305,0.453
9.306,0.465
9.307,0.405
9.308,0.382
9.309,0.476
9.31,0.435
9.311,0.410
9.312,0.443
9.313,0.365
9.314,0.351
9.315,0.391
9.316,0.382
9.317,0.341
9.318,0.337
9.319,0.308
9.32,0.438
9.321,0.460
9.322,0.417
9.323,0.388
9.324,0.421
9.325,0.380
9.326,0.406
9.327,0.361
9.328,0.407
9.329,0.394
9.33,0.400
9.331,0.387
9.332,0.284
9.333,0.381
9.334,0.349
9.335,0.315
9.336,0.367
9.337,0.471
9.338,0.400
9.339,0.395
9.34,0.385
9.341,0.389
9.342,0.345
9.343,0.356
9.344,0.346
9.345,0.282
9.346,0.330
9.347,0.348
9.348,0.321
9.349,0.310
9.35,0.348
9.351,0.341
9.352,0.306
9.353,0.395
9.354,0.314
9.355,0.411
9.356,0.406
9.357,0.417
9.358,0.339
9.359,0.340
9.36,0.431
9.361,0.358
9.362,0.404
9.363,0.408
9.364,0.318
9.365,0.409
9.366,0.417
9.367,0.309
9.368,0.313
9.369,0.331
9.37,0.357
9.371,0.441
9.372,0.361
9.373,0.386
9.374,0.346
9.375,0.421
9.376,0.414
9.377,0.459
9.378,0.459
9.379,0.375
9.38,0.445
9.381,0.454
9.382,0.301
9.383,0.330
9.384,0.351
9.385,0.376
9.386,0.431
9.387,0.425
9.388,0.419
9.389,0.443
9.39,0.458
9.391,0.403
9.392,0.399
9.393,0.466
9.394,0.430
9.395,0.432
9.396,0.343
9.397,0.337
9.398,0.425
9.399,0.397
9.4,0.408
9.401,0.478
9.402,0.396
9.403,0.417
9.404,0.541
9.405,0.511
9.406,0.397
9.407,0.437
9.408,0.428
9.409,0.408
9.41,0.406
9.411,0.409
9.412,0.341
9.413,0.355
9.414,0.399
9.415,0.396
9.416,0.410
9.417,0.348
9.418,0.421
9.419,0.481
9.42,0.423
9.421,0.394
9.422,0.354
9.423,0.361
9.424,0.411
9.425,0.416
9.426,0.408
9.427,0.326
9.428,0.404
9.429,0.408
9.43,0.350
9.431,0.385
9.432,0.313
9.433,0.384
9.434,0.426
9.435,0.386
9.436,0.346
9.437,0.412
9.438,0.410
9.439,0.348
9.44,0.362
9.441,0.356
9.442,0.375
9.443,0.424
9.444,0.374
9.445,0.298
9.446,0.300
9.447,0.395
9.448,0.312
9.449,0.310
9.45,0.356
9.451,0.373
9.452,0.390
9.453,0.397
9.454,0.424
9.455,0.430
9.456,0.363
9.457,0.432
9.458,0.418
9.459,0.399
9.46,0.374
9.461,0.349
9.462,0.353
9.463,0.403
9.464,0.412
9.465,0.371
9.466,0.376
9.467,0.330
9.468,0.444
9.469,0.406
9.47,0.369
9.471,0.391
9.472,0.420
9.473,0.434
9.474,0.408
9.475,0.379
9.476,0.319
9.477,0.331
9.478,0.330
9.479,0.321
9.48,0.326
9.481,0.457
9.482,0.433
9.483,0.442
9.484,0.423
9.485,0.364
9.486,0.385
9.487,0.438
9.488,0.399
9.489,0.328
9.49,0.390
9.491,0.409
9.492,0.335
9.493,0.332
9.494,0.365
9.495,0.361
9.496,0.408
9.497,0.381
9.498,0.345
9.499,0.494
9.5,0.441
9.501,0.373
9.502,0.354
9.503,0.376
9.504,0.419
9.505,0.393
9.506,0.403
9.507,0.366
9.508,0.340
9.509,0.420
9.51,0.304
9.511,0.347
9.512,0.361
9.513,0.365
9.514,0.407
9.515,0.348
9.516,0.334
9.517,0.408
9.518,0.390
9.519,0.397
9.52,0.284
9.521,0.331
9.522,0.420
9.523,0.376
9.524,0.353
9.525,0.352
9.526,0.363
9.527,0.338
9.528,0.417
9.529,0.391
9.53,0.356
9.531,0.403
9.532,0.441
9.533,0.348
9.534,0.406
9.535,0.406
9.536,0.368
9.537,0.392
9.538,0.406
9.539,0.450
9.54,0.441
9.541,0.441
9.542,0.353
9.543,0.385
9.544,0.363
9.545,0.340
9.546,0.417
9.547,0.389
9.548,0.454
9.549,0.465
9.55,0.339
9.551,0.344
9.552,0.401
9.553,0.398
9.554,0.419
9.555,0.379
9.556,0.368
9.557,0.363
9.558,0.391
9.559,0.320
9.56,0.330
9.561,0.361
9.562,0.445
9.563,0.437
9.564,0.456
9.565,0.377
9.566,0.401
9.567,0.457
9.568,0.422
9.569,0.373
9.57,0.359
9.571,0.394
9.572,0.366
9.573,0.289
9.574,0.357
9.575,0.304
9.576,0.320
9.577,0.408
9.578,0.382
9.579,0.420
9.58,0.412
9.581,0.347
9.582,0.400
9.583,0.448
9.584,0.337
9.585,0.310
9.586,0.396
9.587,0.399
9.588,0.376
9.589,0.387
9.59,0.366
9.591,0.385
9.592,0.414
9.593,0.506
9.594,0.439
9.595,0.481
9.596,0.545
9.597,0.479
9.598,0.434
9.599,0.407
9.6,0.404
9.601,0.463
9.602,0.429
9.603,0.348
9.604,0.368
9.605,0.475
9.606,0.392
9.607,0.436
9.608,0.345
9.609,0.340
9.61,0.472
9.611,0.411
9.612,0.341
9.613,0.453
9.614,0.345
9.615,0.358
9.616,0.393
9.617,0.406
9.618,0.417
9.619,0.418
9.62,0.339
9.621,0.380
9.622,0.457
9.623,0.418
9.624,0.416
9.625,0.420
9.626,0.386
9.627,0.421
9.628,0.443
9.629,0.323
9.63,0.424
9.631,0.477
9.632,0.391
9.633,0.374
9.634,0.377
9.635,0.347
9.636,0.442
9.637,0.354
9.638,0.347
9.639,0.364
9.64,0.421
9.641,0.376
9.642,0.419
9.643,0.334
9.644,0.370
9.645,0.462
9.646,0.468
9.647,0.393
9.648,0.359
9.649,0.478
9.65,0.393
9.651,0.369
9.652,0.386
9.653,0.395
9.654,0.374
9.655,0.446
9.656,0.433
9.657,0.444
9.658,0.471
9.659,0.448
9.66,0.392
9.661,0.483
9.662,0.462
9.663,0.457
9.664,0.432
9.665,0.318
9.666,0.392
9.667,0.349
9.668,0.336
9.669,0.350
9.67,0.399
9.671,0.414
9.672,0.437
9.673,0.424
9.674,0.383
9.675,0.386
9.676,0.471
9.677,0.372
9.678,0.385
9.679,0.342
9.68,0.294
9.681,0.389
9.682,0.288
9.683,0.282
9.684,0.424
9.685,0.400
9.686,0.404
9.687,0.398
9.688,0.402
9.689,0.411
9.69,0.407
9.691,0.434
9.692,0.326
9.693,0.388
9.694,0.449
9.695,0.358
9.696,0.425
9.697,0.434
9.698,0.349
9.699,0.426
9.7,0.426
9.701,0.454
9.702,0.432
9.703,0.493
9.704,0.444
9.705,0.419
9.706,0.465
9.707,0.427
9.708,0.404
9.709,0.428
9.71,0.446
9.711,0.465
9.712,0.446
9.713,0.379
9.714,0.376
9.715,0.465
9.716,0.496
9.717,0.395
9.718,0.400
9.719,0.479
9.72,0.394
9.721,0.419
9.722,0.449
9.723,0.359
9.724,0.426
9.725,0.493
9.726,0.441
9.727,0.336
9.728,0.375
9.729,0.405
9.73,0.347
9.731,0.365
9.732,0.365
9.733,0.371
9.734,0.379
9.735,0.373
9.736,0.340
9.737,0.400
9.738,0.341
9.739,0.331
9.74,0.376
9.741,0.382
9.742,0.362
9.743,0.390
9.744,0.259
9.745,0.336
9.746,0.411
9.747,0.338
9.748,0.352
9.749,0.347
9.75,0.304
9.751,0.394
9.752,0.415
9.753,0.375
9.754,0.354
9.755,0.455
9.756,0.410
9.757,0.336
9.758,0.339
9.759,0.406
9.76,0.314
9.761,0.340
9.762,0.321
9.763,0.288
9.764,0.399
9.765,0.458
9.766,0.399
9.767,0.381
9.768,0.398
9.769,0.414
9.77,0.423
9.771,0.462
9.772,0.362
9.773,0.426
9.774,0.383
9.775,0.321
9.776,0.393
9.777,0.403
9.778,0.365
9.779,0.362
9.78,0.452
9.781,0.492
9.782,0.379
9.783,0.405
9.784,0.430
9.785,0.458
9.786,0.421
9.787,0.448
9.788,0.358
9.789,0.441
9.79,0.443
9.791,0.335
9.792,0.341
9.793,0.370
9.794,0.401
9.795,0.495
9.796,0.401
9.797,0.410
9.798,0.458
9.799,0.503
9.8,0.377
9.801,0.419
9.802,0.410
9.803,0.437
9.804,0.418
9.805,0.324
9.806,0.285
9.807,0.382
9.808,0.385
9.809,0.356
9.81,0.429
9.811,0.437
9.812,0.433
9.813,0.407
9.814,0.461
9.815,0.423
9.816,0.394
9.817,0.417
9.818,0.450
9.819,0.474
9.82,0.465
9.821,0.400
9.822,0.373
9.823,0.427
9.824,0.415
9.825,0.473
9.826,0.446
9.827,0.467
9.828,0.461
9.829,0.505
9.83,0.403
9.831,0.421
9.832,0.442
9.833,0.453
9.834,0.401
9.835,0.426
9.836,0.388
9.837,0.321
9.838,0.436
9.839,0.353
9.84,0.353
9.841,0.395
9.842,0.358
9.843,0.468
9.844,0.489
9.845,0.390
9.846,0.358
9.847,0.403
9.848,0.493
9.849,0.489
9.85,0.410
9.851,0.426
9.852,0.399
9.853,0.348
9.854,0.387
9.855,0.376
9.856,0.392
9.857,0.413
9.858,0.365
9.859,0.415
9.86,0.480
9.861,0.429
9.862,0.420
9.863,0.449
9.864,0.479
9.865,0.435
9.866,0.421
9.867,0.381
9.868,0.388
9.869,0.453
9.87,0.336
9.871,0.351
9.872,0.445
9.873,0.421
9.874,0.417
9.875,0.420
9.876,0.407
9.877,0.401
9.878,0.436
9.879,0.368
9.88,0.371
9.881,0.432
9.882,0.440
9.883,0.395
9.884,0.371
9.885,0.304
9.886,0.392
9.887,0.424
9.888,0.380
9.889,0.380
9.89,0.392
9.891,0.444
9.892,0.453
9.893,0.459
9.894,0.428
9.895,0.444
9.896,0.430
9.897,0.348
9.898,0.399
9.899,0.459
9.9,0.403
9.901,0.393
9.902,0.434
9.903,0.417
9.904,0.423
9.905,0.423
9.906,0.413
9.907,0.426
9.908,0.501
9.909,0.422
9.91,0.407
9.911,0.447
9.912,0.440
9.913,0.485
9.914,0.470
9.915,0.378
9.916,0.345
9.917,0.423
9.918,0.346
9.919,0.371
9.92,0.379
9.921,0.431
9.922,0.447
9.923,0.458
9.924,0.332
9.925,0.390
9.926,0.431
9.927,0.465
9.928,0.396
9.929,0.331
9.93,0.381
9.931,0.356
9.932,0.326
9.933,0.414
9.934,0.371
9.935,0.329
9.936,0.403
9.937,0.480
9.938,0.473
9.939,0.454
9.94,0.404
9.941,0.372
9.942,0.454
9.943,0.423
9.944,0.403
9.945,0.352
9.946,0.298
9.947,0.391
9.948,0.400
9.949,0.311
9.95,0.368
9.951,0.401
9.952,0.438
9.953,0.413
9.954,0.443
9.955,0.345
9.956,0.375
9.957,0.449
9.958,0.351
9.959,0.351
9.96,0.355
9.961,0.403
9.962,0.403
9.963,0.334
9.964,0.353
9.965,0.414
9.966,0.374
9.967,0.428
9.968,0.405
9.969,0.412
9.97,0.447
9.971,0.350
9.972,0.311
9.973,0.401
9.974,0.355
9.975,0.394
9.976,0.467
9.977,0.391
9.978,0.367
9.979,0.440
9.98,0.348
9.981,0.465
9.982,0.415
9.983,0.394
9.984,0.422
9.985,0.469
9.986,0.412
9.987,0.375
9.988,0.409
9.989,0.409
9.99,0.481
9.991,0.482
9.992,0.413
9.993,0.345
9.994,0.442
9.995,0.441
9.996,0.363
9.997,0.430
9.998,0.355
9.999,0.485
10,0.444
10.001,0.428
10.002,0.431
10.003,0.420
10.004,0.491
10.005,0.407
10.006,0.375
10.007,0.392
10.008,0.438
10.009,0.368
10.01,0.319
10.011,0.383
10.012,0.323
10.013,0.340
10.014,0.421
10.015,0.463
10.016,0.476
10.017,0.414
10.018,0.382
10.019,0.406
10.02,0.493
10.021,0.380
10.022,0.382
10.023,0.315
10.024,0.357
10.025,0.413
10.026,0.360
10.027,0.377
10.028,0.388
10.029,0.500
10.03,0.520
10.031,0.439
10.032,0.452
10.033,0.508
10.034,0.451
10.035,0.437
10.036,0.450
10.037,0.337
10.038,0.348
10.039,0.410
10.04,0.387
10.041,0.413
10.042,0.395
10.043,0.384
10.044,0.450
10.045,0.509
10.046,0.389
10.047,0.407
10.048,0.455
10.049,0.420
10.05,0.403
10.051,0.376
10.052,0.361
10.053,0.377
10.054,0.275
10.055,0.287
10.056,0.356
10.057,0.439
10.058,0.372
10.059,0.408
10.06,0.440
10.061,0.414
10.062,0.418
10.063,0.458
10.064,0.335
10.065,0.390
10.066,0.484
10.067,0.416
10.068,0.375
10.069,0.392
10.07,0.405
10.071,0.377
10.072,0.405
10.073,0.406
10.074,0.426
10.075,0.486
10.076,0.486
10.077,0.362
10.078,0.376
10.079,0.452
10.08,0.378
10.081,0.380
10.082,0.408
10.083,0.316
10.084,0.400
10.085,0.430
10.086,0.304
10.087,0.336
10.088,0.360
10.089,0.359
10.09,0.397
10.091,0.408
10.092,0.332
10.093,0.414
10.094,0.379
10.095,0.381
10.096,0.419
10.097,0.443
10.098,0.398
10.099,0.362
10.1,0.456
10.101,0.375
10.102,0.344
10.103,0.363
10.104,0.292
10.105,0.392
10.106,0.410
10.107,0.375
10.108,0.367
10.109,0.444
10.11,0.423
10.111,0.361
10.112,0.419
10.113,0.371
10.114,0.453
10.115,0.410
10.116,0.298
10.117,0.326
10.118,0.422
10.119,0.350
10.12,0.363
10.121,0.447
10.122,0.375
10.123,0.512
10.124,0.425
10.125,0.386
10.126,0.419
10.127,0.487
10.128,0.481
10.129,0.484
10.13,0.426
10.131,0.364
10.132,0.392
10.133,0.362
10.134,0.344
10.135,0.433
10.136,0.489
10.137,0.389
10.138,0.415
10.139,0.398
10.14,0.436
10.141,0.459
10.142,0.436
10.143,0.360
10.144,0.443
10.145,0.412
10.146,0.415
10.147,0.426
10.148,0.330
10.149,0.371
10.15,0.463
10.151,0.444
10.152,0.437
10.153,0.464
10.154,0.490
10.155,0.499
10.156,0.449
10.157,0.367
10.158,0.426
10.159,0.468
10.16,0.402
10.161,0.405
10.162,0.416
10.163,0.411
10.164,0.404
10.165,0.308
10.166,0.298
10.167,0.349
10.168,0.480
10.169,0.418
10.17,0.408
10.171,0.400
10.172,0.396
10.173,0.382
10.174,0.447
10.175,0.403
10.176,0.426
10.177,0.347
10.178,0.407
10.179,0.369
10.18,0.373
10.181,0.349
10.182,0.333
10.183,0.460
10.184,0.408
10.185,0.434
10.186,0.427
10.187,0.364
10.188,0.362
10.189,0.468
10.19,0.438
10.191,0.384
10.192,0.438
10.193,0.402
10.194,0.359
10.195,0.363
10.196,0.301
10.197,0.357
10.198,0.400
10.199,0.373
10.2,0.360
10.201,0.404
10.202,0.413
10.203,0.409
10.204,0.415
10.205,0.353
10.206,0.461
10.207,0.400
10.208,0.435
10.209,0.378
10.21,0.359
10.211,0.414
10.212,0.366
10.213,0.321
10.214,0.467
10.215,0.405
10.216,0.420
10.217,0.481
10.218,0.488
10.219,0.473
10.22,0.468
10.221,0.440
10.222,0.365
10.223,0.449
10.224,0.362
10.225,0.416
10.226,0.337
10.227,0.394
10.228,0.374
10.229,0.415
10.23,0.371
10.231,0.364
10.232,0.502
10.233,0.424
10.234,0.396
10.235,0.397
10.236,0.331
10.237,0.385
10.238,0.486
10.239,0.392
10.24,0.374
10.241,0.398
10.242,0.392
10.243,0.472
10.244,0.416
10.245,0.334
10.246,0.340
10.247,0.437
10.248,0.473
10.249,0.386
10.25,0.375
10.251,0.478
10.252,0.453
10.253,0.433
10.254,0.455
10.255,0.468
10.256,0.369
10.257,0.416
10.258,0.369
10.259,0.447
10.26,0.312
10.261,0.361
10.262,0.426
10.263,0.432
10.264,0.515
10.265,0.415
10.266,0.410
10.267,0.467
10.268,0.428
10.269,0.412
10.27,0.432
10.271,0.433
10.272,0.461
10.273,0.394
10.274,0.339
10.275,0.301
10.276,0.447
10.277,0.386
10.278,0.378
10.279,0.423
10.28,0.381
10.281,0.485
10.282,0.458
10.283,0.409
10.284,0.384
10.285,0.453
10.286,0.413
10.287,0.402
10.288,0.349
10.289,0.307
10.29,0.389
10.291,0.405
10.292,0.358
10.293,0.419
10.294,0.478
10.295,0.476
10.296,0.406
10.297,0.440
10.298,0.493
10.299,0.416
10.3,0.408
10.301,0.429
10.302,0.350
10.303,0.446
10.304,0.373
10.305,0.314
10.306,0.409
10.307,0.429
10.308,0.440
10.309,0.450
10.31,0.491
10.311,0.418
10.312,0.502
10.313,0.440
10.314,0.373
10.315,0.432
10.316,0.414
10.317,0.433
10.318,0.445
10.319,0.311
10.32,0.394
10.321,0.472
10.322,0.456
10.323,0.466
10.324,0.463
10.325,0.461
10.326,0.448
10.327,0.448
10.328,0.360
10.329,0.370
10.33,0.380
10.331,0.392
10.332,0.427
10.333,0.401
10.334,0.346
10.335,0.419
10.336,0.412
10.337,0.338
10.338,0.399
10.339,0.415
10.34,0.370
10.341,0.393
10.342,0.368
10.343,0.329
10.344,0.455
10.345,0.428
10.346,0.366
10.347,0.417
10.348,0.422
10.349,0.361
10.35,0.419
10.351,0.376
10.352,0.360
10.353,0.428
10.354,0.415
10.355,0.432
10.356,0.417
10.357,0.426
10.358,0.483
10.359,0.416
10.36,0.445
10.361,0.376
10.362,0.456
10.363,0.487
10.364,0.408
10.365,0.349
10.366,0.313
10.367,0.426
10.368,0.392
10.369,0.381
10.37,0.421
10.371,0.421
10.372,0.470
10.373,0.438
10.374,0.451
10.375,0.469
10.376,0.420
10.377,0.393
10.378,0.440
10.379,0.382
10.38,0.309
10.381,0.319
10.382,0.410
10.383,0.365
10.384,0.395
10.385,0.396
10.386,0.377
10.387,0.411
10.388,0.450
10.389,0.376
10.39,0.333
10.391,0.400
10.392,0.396
10.393,0.424
10.394,0.386
10.395,0.296
10.396,0.329
10.397,0.310
10.398,0.303
10.399,0.419
10.4,0.391
10.401,0.365
10.402,0.451
10.403,0.414
10.404,0.357
10.405,0.362
10.406,0.367
10.407,0.471
10.408,0.344
10.409,0.346
10.41,0.334
10.411,0.280
10.412,0.358
10.413,0.391
10.414,0.372
10.415,0.413
10.416,0.429
10.417,0.367
10.418,0.405
10.419,0.376
10.42,0.373
10.421,0.379
10.422,0.383
10.423,0.338
10.424,0.397
10.425,0.382
10.426,0.354
10.427,0.332
10.428,0.411
10.429,0.421
10.43,0.408
10.431,0.457
10.432,0.453
10.433,0.451
10.434,0.491
10.435,0.449
10.436,0.385
10.437,0.486
10.438,0.456
10.439,0.468
10.44,0.349
10.441,0.397
10.442,0.355
10.443,0.350
10.444,0.428
10.445,0.328
10.446,0.437
10.447,0.477
10.448,0.416
10.449,0.381
10.45,0.425
10.451,0.394
10.452,0.452
10.453,0.423
10.454,0.408
10.455,0.420
10.456,0.419
10.457,0.456
10.458,0.445
10.459,0.439
10.46,0.376
10.461,0.396
10.462,0.424
10.463,0.441
10.464,0.438
10.465,0.443
10.466,0.382
10.467,0.453
10.468,0.497
10.469,0.469
10.47,0.424
10.471,0.375
10.472,0.422
10.473,0.449
10.474,0.437
10.475,0.333
10.476,0.495
10.477,0.512
10.478,0.503
10.479,0.492
10.48,0.477
10.481,0.430
10.482,0.533
10.483,0.451
10.484,0.427
10.485,0.418
10.486,0.454
10.487,0.451
10.488,0.366
10.489,0.389
10.49,0.413
10.491,0.438
10.492,0.488
10.493,0.527
10.494,0.484
10.495,0.514
10.496,0.446
10.497,0.383
10.498,0.475
10.499,0.433
10.5,0.424
10.501,0.384
10.502,0.400
10.503,0.380
10.504,0.405
10.505,0.391
10.506,0.357
10.507,0.388
10.508,0.366
10.509,0.418
10.51,0.427
10.511,0.441
10.512,0.397
10.513,0.352
10.514,0.378
10.515,0.325
10.516,0.377
10.517,0.412
10.518,0.305
10.519,0.372
10.52,0.388
10.521,0.382
10.522,0.395
10.523,0.475
10.524,0.345
10.525,0.443
10.526,0.458
10.527,0.440
10.528,0.358
10.529,0.398
10.53,0.422
10.531,0.421
10.532,0.424
10.533,0.402
