Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
21.72,1078.963,-31.984,39.361,32.222,39.819,236.163,0.124,236.163,0.03,1.621,6.02,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.097,5.801e6,0,939.542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.284,7.985,890.319,336.138,0.008,0.118
21.728,1078.699,-31.666,38.404,31.899,38.852,236.149,0.123,236.149,0.03,1.572,5.883,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.096,5.743e6,0,921.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.281,7.987,890.346,336.139,0.008,0.118
21.737,1078.428,-31.344,37.448,31.574,37.886,236.136,0.123,236.136,0.03,1.523,5.747,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.095,5.685e6,0,902.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.278,7.988,890.374,336.14,0.009,0.119
21.746,1078.151,-31.019,36.492,31.245,36.921,236.123,0.123,236.123,0.03,1.473,5.61,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.094,5.626e6,0,884.561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.274,7.99,890.403,336.141,0.009,0.119
21.755,1077.867,-30.692,35.537,30.913,35.956,236.109,0.123,236.109,0.03,1.423,5.474,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.093,5.566e6,0,866.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.271,7.992,890.433,336.142,0.009,0.119
21.765,1077.574,-30.36,34.584,30.578,34.994,236.096,0.123,236.096,0.03,1.371,5.341,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.092,5.506e6,0,847.995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.269,7.994,890.463,336.143,0.01,0.119
21.775,1077.274,-30.026,33.63,30.239,34.032,236.083,0.123,236.083,0.03,1.32,5.211,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.091,5.445e6,0,829.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.27,7.996,890.494,336.144,0.01,0.119
21.785,1076.964,-29.687,32.677,29.897,33.07,236.069,0.123,236.069,0.03,1.267,5.08,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.09,5.384e6,0,811.492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.27,7.998,890.526,336.146,0.01,0.119
21.796,1076.647,-29.346,31.725,29.552,32.109,236.056,0.123,236.056,0.03,1.214,4.95,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.089,5.322e6,0,793.261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.27,8,890.559,336.147,0.011,0.119
21.807,1076.319,-29,30.774,29.202,31.15,236.043,0.123,236.043,0.03,1.16,4.82,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.088,5.259e6,0,775.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.271,8.002,890.593,336.148,0.011,0.119
21.819,1075.984,-28.653,29.822,28.849,30.185,236.029,0.123,236.029,0.03,1.105,4.669,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.087,5.195e6,0,756.769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.256,8.004,890.628,336.149,0.012,0.119
21.831,1075.639,-28.303,28.875,28.493,29.224,236.016,0.123,236.016,0.03,1.051,4.506,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.086,5.131e6,0,738.556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.231,8.006,890.663,336.151,0.012,0.119
21.843,1075.283,-27.95,27.932,28.132,28.268,236.003,0.123,236.003,0.03,0.996,4.343,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.085,5.066e6,0,720.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.206,8.008,890.7,336.152,0.013,0.119
21.857,1074.915,-27.592,26.991,27.768,27.313,235.991,0.123,235.991,0.03,0.94,4.181,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.084,5.001e6,0,702.333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.179,8.011,890.738,336.153,0.013,0.119
21.871,1074.531,-27.228,26.053,27.398,26.365,235.978,0.123,235.978,0.03,0.884,4.043,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.083,4.935e6,0,684.365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.17,8.013,890.777,336.155,0.014,0.119
21.885,1074.131,-26.856,25.114,27.024,25.419,235.965,0.123,235.965,0.03,0.826,3.931,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.082,4.867e6,0,666.406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.181,8.016,890.818,336.156,0.015,0.119
21.901,1073.717,-26.481,24.169,26.646,24.469,235.953,0.123,235.953,0.03,0.766,3.819,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.08,4.799e6,0,648.359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.192,8.018,890.86,336.158,0.016,0.119
21.917,1073.287,-26.101,23.227,26.262,23.52,235.941,0.122,235.941,0.03,0.706,3.705,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.079,4.73e6,0,630.344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.203,8.021,890.904,336.16,0.016,0.119
21.934,1072.841,-25.718,22.284,25.874,22.568,235.929,0.122,235.929,0.03,0.644,3.57,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.078,4.661e6,0,612.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.198,8.024,890.95,336.161,0.017,0.119
21.953,1072.378,-25.33,21.348,25.481,21.623,235.918,0.122,235.918,0.03,0.582,3.437,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.077,4.59e6,0,594.346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.192,8.027,890.997,336.163,0.018,0.119
21.972,1071.894,-24.937,20.413,25.083,20.678,235.907,0.122,235.908,0.03,0.518,3.298,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.076,4.518e6,0,576.428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.182,8.03,891.047,336.165,0.019,0.119
21.992,1071.393,-24.542,19.479,24.68,19.729,235.898,0.122,235.898,0.03,0.455,3.133,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.075,4.446e6,0,558.464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.149,8.033,891.098,336.167,0.02,0.119
22.014,1070.867,-24.142,18.554,24.271,18.79,235.888,0.122,235.889,0.03,0.391,2.969,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.073,4.373e6,0,540.684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.114,8.036,891.152,336.169,0.022,0.12
22.037,1070.311,-23.732,17.635,23.856,17.862,235.88,0.122,235.88,0.03,0.325,2.839,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.072,4.298e6,0,523.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.106,8.039,891.207,336.171,0.023,0.12
22.062,1069.723,-23.314,16.711,23.435,16.933,235.873,0.122,235.873,0.03,0.256,2.729,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.071,4.222e6,0,505.437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.117,8.043,891.267,336.173,0.025,0.12
22.089,1069.101,-22.889,15.787,23.007,16.005,235.867,0.122,235.867,0.03,0.186,2.63,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.07,4.145e6,0,487.806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.138,8.047,891.329,336.175,0.027,0.12
22.118,1068.442,-22.457,14.866,22.573,15.082,235.863,0.122,235.863,0.03,0.112,2.542,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.068,4.067e6,0,470.246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.171,8.051,891.395,336.178,0.029,0.12
22.149,1067.758,-22.029,13.937,22.134,14.136,235.86,0.122,235.86,0.03,0.039,2.363,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.067,3.989e6,0,452.363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.122,8.055,891.465,336.18,0.031,0.12
22.181,1067.044,-21.602,13.029,21.693,13.202,235.86,0.121,235.86,0.029,0.031,2.129,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.066,3.909e6,0,434.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.013,8.06,891.538,336.183,0.033,0.12
22.219,1066.246,-21.148,12.155,21.237,12.326,235.863,0.121,235.863,0.029,0.107,2.048,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.065,3.827e6,0,418.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.044,8.064,891.614,336.186,0.037,0.12
22.26,1065.394,-20.69,11.243,20.775,11.412,235.869,0.121,235.869,0.029,0.187,1.952,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.063,3.744e6,0,400.736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.067,8.069,891.699,336.189,0.041,0.12
22.304,1064.481,-20.229,10.34,20.308,10.499,235.879,0.121,235.879,0.029,0.268,1.82,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.062,3.66e6,0,383.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.054,8.075,891.79,336.192,0.045,0.12
22.353,1063.506,-19.768,9.445,19.836,9.585,235.894,0.121,235.894,0.029,0.347,1.632,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.06,3.575e6,0,366.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.981,8.081,891.887,336.196,0.049,0.12
22.408,1062.438,-19.3,8.572,19.356,8.693,235.915,0.121,235.915,0.029,0.426,1.446,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.059,3.489e6,0,349.405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.902,8.087,891.991,336.2,0.055,0.12
22.471,1061.228,-18.81,7.714,18.864,7.837,235.945,0.121,235.945,0.029,0.514,1.381,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.058,3.401e6,0,333.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.946,8.094,892.104,336.204,0.064,0.12
22.542,1059.905,-18.323,6.833,18.37,6.945,235.985,0.12,235.985,0.029,0.602,1.241,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.056,3.312e6,0,316.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.916,8.102,892.233,336.209,0.071,0.12
22.624,1058.433,-17.836,5.978,17.873,6.071,236.037,0.12,236.037,0.029,0.689,1.057,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.055,3.223e6,0,299.776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.829,8.111,892.374,336.214,0.081,0.12
22.723,1056.691,-17.325,5.157,17.363,5.261,236.111,0.12,236.111,0.029,0.792,1.044,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.053,3.131e6,0,284.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.932,8.12,892.53,336.22,0.099,0.121
22.84,1054.697,-16.822,4.313,16.855,4.416,236.209,0.12,236.209,0.029,0.903,0.951,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.052,3.04e6,0,268.115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.958,8.132,892.715,336.227,0.117,0.121
22.982,1052.339,-16.323,3.503,16.349,3.597,236.346,0.12,236.346,0.029,1.02,0.82,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.05,2.949e6,0,252.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.938,8.144,892.927,336.234,0.142,0.121
23.155,1049.558,-15.853,2.719,15.866,2.778,236.531,0.119,236.531,0.029,1.118,0.568,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.049,2.863e6,0,237.514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.759,8.16,893.178,336.244,0.173,0.121
23.4,1045.731,-15.359,2.014,15.372,2.094,236.822,0.119,236.822,0.029,1.258,0.573,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.047,2.774e6,0,224.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.885,8.178,893.474,336.255,0.245,0.121
23.738,1040.614,-14.923,1.292,14.932,1.385,237.276,0.119,237.276,0.029,1.426,0.496,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.046,2.695e6,0,210.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.944,8.203,893.881,336.27,0.338,0.121
24.226,1033.409,-14.597,0.668,14.598,0.697,237.996,0.118,237.996,0.028,1.523,0.198,22.175,120.895,9.784,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.044,2.636e6,0,198.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.705,8.236,894.426,336.29,0.488,0.121
24.726,1026.139,-14.486,0.221,14.486,0.228,238.764,0.118,238.764,0.028,1.549,0.053,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.617e6,0,189.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.596,8.283,895.192,336.318,0.5,0.121
25.226,1018.906,-14.445,0.081,14.448,0.312,239.576,0.118,239.576,0.028,1.7,0.301,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.612e6,0,187.308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.988,8.33,895.965,336.347,0.5,0.121
25.726,1011.687,-14.431,0.028,14.431,0.034,240.428,0.118,240.428,0.028,1.709,0.02,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.61e6,0,186.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.726,8.377,896.735,336.375,0.5,0.121
26.226,1004.474,-14.422,0.017,14.423,0.179,241.305,0.118,241.305,0.028,1.799,0.178,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.61e6,0,186.038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.969,8.424,897.503,336.404,0.5,0.121
26.726,997.264,-14.417,0.011,14.417,0.046,242.21,0.118,242.21,0.028,1.821,0.044,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.611e6,0,185.885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.861,8.471,898.27,336.432,0.5,0.121
27.226,990.057,-14.41,0.014,14.412,0.28,243.155,0.118,243.155,0.028,1.96,0.28,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.611e6,0,186.022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.229,8.518,899.051,336.461,0.5,0.121
27.726,982.853,-14.406,0.008,14.406,0.043,244.141,0.118,244.141,0.028,1.982,0.043,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.612e6,0,185.829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.02,8.565,899.857,336.489,0.5,0.121
28.226,975.652,-14.401,0.01,14.401,0.063,245.139,0.118,245.139,0.028,2.013,0.062,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.613e6,0,185.867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.07,8.611,900.661,336.517,0.5,0.121
28.726,968.452,-14.396,0.01,14.396,0.094,246.134,0.118,246.134,0.027,1.966,0.094,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.613e6,0,185.888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.872,8.658,901.466,336.546,0.5,0.121
29.226,961.256,-14.391,0.01,14.391,0.068,247.125,0.118,247.125,0.027,1.999,0.067,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.614e6,0,185.878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.062,8.705,902.27,336.574,0.5,0.121
29.726,954.062,-14.386,0.01,14.386,0.02,248.123,0.118,248.123,0.027,1.991,0.018,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.614e6,0,185.874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.971,8.752,903.074,336.603,0.5,0.122
30.226,946.87,-14.38,0.01,14.38,0.045,249.123,0.118,249.123,0.027,2.012,0.043,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.615e6,0,185.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.051,8.799,903.878,336.631,0.5,0.122
30.726,939.681,-14.375,0.01,14.375,0.059,250.122,0.118,250.122,0.027,1.983,0.058,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.616e6,0,185.884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.924,8.845,904.682,336.659,0.5,0.122
31.226,932.495,-14.37,0.01,14.37,0.079,251.124,0.119,251.124,0.027,2.022,0.078,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.616e6,0,185.887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.095,8.892,905.485,336.687,0.5,0.122
31.726,925.311,-14.365,0.011,14.365,0.094,252.146,0.119,252.146,0.027,2.069,0.093,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.617e6,0,185.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.156,8.939,906.288,336.716,0.5,0.122
32.226,918.13,-14.359,0.012,14.36,0.191,253.205,0.119,253.205,0.027,2.164,0.19,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.617e6,0,185.941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.345,8.985,907.09,336.744,0.5,0.122
32.726,910.952,-14.354,0.01,14.354,0.112,254.273,0.119,254.273,0.027,2.108,0.112,22.175,120.895,9.785,NaN,NaN,NaN,NaN,1.898e4,4500,NaN,NaN,NaN,NaN,NaN,0.043,2.618e6,0,185.879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.997,9.032,907.893,336.772,0.5,0.122
